Alt,u,v,temp,bv2,lat,long
12506.000,3.459,0.826,1.426,0.000,46.846,-116.748
12511.000,3.637,0.542,1.420,0.001,46.846,-116.748
12515.000,3.640,0.536,1.513,0.001,46.846,-116.747
12519.000,3.642,0.529,1.507,0.000,46.846,-116.747
12524.000,3.560,0.469,1.501,0.000,46.846,-116.747
12529.000,3.478,0.409,1.494,0.000,46.846,-116.747
12534.000,3.138,0.567,1.488,0.000,46.846,-116.747
12539.000,3.057,0.505,1.481,0.000,46.846,-116.747
12544.000,2.976,0.443,1.475,0.000,46.847,-116.746
12550.000,2.811,0.327,1.469,0.000,46.847,-116.746
12555.000,2.557,0.525,1.463,0.000,46.847,-116.746
12560.000,2.394,0.406,1.456,0.000,46.847,-116.746
12566.000,2.314,0.342,1.450,0.000,46.847,-116.746
12571.000,2.061,0.530,1.444,0.001,46.847,-116.746
12576.000,1.900,0.408,1.537,0.001,46.847,-116.745
12581.000,1.820,0.343,1.531,0.000,46.847,-116.745
12587.000,1.568,0.520,1.525,0.000,46.847,-116.745
12592.000,1.409,0.394,1.519,0.000,46.847,-116.745
12597.000,1.330,0.327,1.512,0.000,46.847,-116.745
12602.000,1.078,0.495,1.506,0.000,46.848,-116.745
12608.000,0.921,0.366,1.500,0.000,46.848,-116.744
12613.000,0.843,0.298,1.494,0.000,46.848,-116.744
12618.000,0.513,0.394,1.487,0.000,46.848,-116.744
12624.000,0.436,0.324,1.481,0.000,46.848,-116.744
12629.000,0.359,0.254,1.475,0.000,46.848,-116.744
12634.000,0.187,0.465,1.469,0.000,46.848,-116.744
12639.000,0.111,0.393,1.462,0.000,46.848,-116.743
12645.000,-0.065,0.599,1.456,0.000,46.848,-116.743
12650.000,-0.063,0.591,1.450,0.000,46.848,-116.743
12655.000,-0.062,0.583,1.444,0.000,46.848,-116.743
12660.000,-0.241,0.785,1.438,0.000,46.849,-116.743
12666.000,-0.316,0.711,1.432,0.000,46.849,-116.743
12671.000,-0.498,0.909,1.426,0.000,46.849,-116.742
12676.000,-0.498,0.901,1.419,0.000,46.849,-116.742
12682.000,-0.497,0.893,1.413,0.000,46.849,-116.742
12687.000,-0.683,1.088,1.407,0.000,46.849,-116.742
12691.000,-0.683,1.079,1.401,0.000,46.849,-116.742
12696.000,-0.944,1.202,1.395,0.001,46.849,-116.742
12701.000,-0.944,1.194,1.489,0.001,46.849,-116.742
12706.000,-1.136,1.381,1.483,0.000,46.849,-116.741
