Alt,u,v,temp,bv2,lat,long
16868.000,2.056,2.762,-1.166,0.000,46.927,-116.659
16873.000,2.073,2.769,-1.161,0.000,46.928,-116.659
16878.000,2.117,2.871,-1.156,0.001,46.928,-116.659
16883.000,2.134,2.878,-1.151,-0.000,46.928,-116.659
16888.000,2.179,2.980,-1.246,-0.000,46.928,-116.659
16893.000,2.197,2.987,-1.241,0.001,46.928,-116.659
16897.000,2.214,2.993,-1.237,0.001,46.928,-116.659
16902.000,2.259,3.096,-1.232,-0.000,46.928,-116.659
16907.000,2.277,3.102,-1.327,-0.000,46.928,-116.659
16912.000,2.322,3.204,-1.322,0.001,46.928,-116.659
16917.000,2.340,3.210,-1.317,0.000,46.929,-116.659
16922.000,2.560,3.156,-1.312,0.000,46.929,-116.659
16927.000,2.578,3.162,-1.307,0.001,46.929,-116.659
16932.000,2.597,3.168,-1.302,0.001,46.929,-116.658
16937.000,2.615,3.174,-1.297,0.000,46.929,-116.658
16941.000,2.835,3.117,-1.292,0.000,46.929,-116.658
16946.000,2.853,3.123,-1.287,0.001,46.929,-116.658
16951.000,2.872,3.128,-1.282,0.000,46.929,-116.658
16956.000,3.091,3.067,-1.277,-0.000,46.929,-116.658
16960.000,3.110,3.073,-1.372,0.000,46.929,-116.658
16965.000,3.161,3.173,-1.367,0.000,46.930,-116.658
16970.000,3.180,3.178,-1.362,0.000,46.930,-116.658
16975.000,3.399,3.113,-1.357,0.001,46.930,-116.658
16979.000,3.418,3.118,-1.352,0.000,46.930,-116.658
16984.000,3.437,3.123,-1.347,0.000,46.930,-116.658
16989.000,3.455,3.128,-1.342,0.001,46.930,-116.658
16994.000,3.674,3.058,-1.337,0.001,46.930,-116.658
16998.000,3.692,3.063,-1.331,0.000,46.930,-116.658
17003.000,3.747,3.160,-1.326,0.000,46.930,-116.658
17008.000,3.766,3.165,-1.321,0.001,46.930,-116.658
17013.000,3.946,2.997,-1.316,0.000,46.931,-116.657
17017.000,3.965,3.001,-1.311,0.000,46.931,-116.657
17022.000,3.984,3.005,-1.305,0.001,46.931,-116.657
17027.000,3.965,2.916,-1.300,0.000,46.931,-116.657
17032.000,3.983,2.919,-1.295,-0.000,46.931,-116.657
17036.000,4.002,2.923,-1.390,0.001,46.931,-116.657
17041.000,3.983,2.833,-1.284,0.001,46.931,-116.657
17046.000,4.002,2.836,-1.279,0.000,46.931,-116.657
17050.000,4.020,2.838,-1.274,0.001,46.931,-116.657
17055.000,4.039,2.841,-1.269,0.000,46.931,-116.657
17060.000,4.212,2.671,-1.263,0.000,46.931,-116.657
17065.000,4.230,2.673,-1.258,0.001,46.932,-116.657
17069.000,4.248,2.676,-1.253,0.000,46.932,-116.657
17074.000,4.227,2.586,-1.248,0.000,46.932,-116.657
17079.000,4.245,2.587,-1.242,0.001,46.932,-116.657
17084.000,4.263,2.589,-1.237,0.000,46.932,-116.657
17088.000,4.242,2.499,-1.232,0.000,46.932,-116.657
17093.000,4.260,2.500,-1.227,0.001,46.932,-116.656
17098.000,4.277,2.502,-1.222,0.001,46.932,-116.656
17103.000,4.441,2.330,-1.116,0.001,46.932,-116.656
17108.000,4.234,2.320,-1.111,0.000,46.932,-116.656
17112.000,4.212,2.229,-1.106,0.001,46.932,-116.656
17117.000,4.190,2.138,-1.101,0.000,46.933,-116.656
17122.000,4.168,2.047,-1.096,0.000,46.933,-116.656
17127.000,4.146,1.955,-1.091,0.001,46.933,-116.656
17131.000,4.123,1.864,-0.986,0.001,46.933,-116.656
17136.000,4.101,1.772,-0.981,0.000,46.933,-116.656
17141.000,3.905,1.752,-0.976,0.001,46.933,-116.656
17146.000,3.884,1.660,-0.971,0.000,46.933,-116.656
17150.000,3.863,1.567,-0.966,0.000,46.933,-116.656
17155.000,3.842,1.474,-0.961,0.001,46.933,-116.656
17160.000,3.820,1.382,-0.956,0.001,46.933,-116.656
17165.000,3.799,1.289,-0.851,0.001,46.933,-116.656
17170.000,3.611,1.261,-0.846,0.001,46.933,-116.656
17174.000,3.591,1.168,-0.841,0.000,46.934,-116.656
17179.000,3.571,1.075,-0.836,0.001,46.934,-116.656
17184.000,3.586,1.076,-0.731,0.001,46.934,-116.656
17189.000,3.565,0.983,-0.726,0.000,46.934,-116.656
17193.000,3.544,0.890,-0.721,0.001,46.934,-116.656
17198.000,3.364,0.857,-0.617,0.001,46.934,-116.656
17203.000,3.344,0.764,-0.612,0.000,46.934,-116.655
17208.000,3.324,0.670,-0.607,0.000,46.934,-116.655
17213.000,3.304,0.577,-0.602,0.001,46.934,-116.655
17217.000,3.284,0.484,-0.498,0.001,46.934,-116.655
17222.000,3.263,0.392,-0.493,0.000,46.934,-116.655
17227.000,3.242,0.299,-0.488,0.001,46.934,-116.655
17232.000,3.221,0.206,-0.483,0.001,46.934,-116.655
17236.000,3.054,0.165,-0.379,0.001,46.935,-116.655
17241.000,3.034,0.072,-0.374,0.001,46.935,-116.655
17246.000,3.014,-0.021,-0.369,0.001,46.935,-116.655
17251.000,2.994,-0.114,-0.265,0.001,46.935,-116.655
17256.000,2.974,-0.206,-0.260,0.001,46.935,-116.655
17260.000,2.954,-0.299,-0.255,0.001,46.935,-116.655
17265.000,2.967,-0.297,-0.151,0.001,46.935,-116.655
17270.000,2.809,-0.343,-0.146,0.001,46.935,-116.655
17275.000,2.790,-0.436,-0.142,0.000,46.935,-116.655
17280.000,2.771,-0.529,-0.137,0.001,46.935,-116.655
17284.000,2.752,-0.622,-0.032,0.001,46.935,-116.655
17289.000,2.733,-0.714,-0.028,0.000,46.935,-116.655
