Alt,u,v,temp,bv2,lat,long
30893.000,-1.795,-1.152,-0.239,0.000,46.988,-116.959
30899.000,-1.799,-1.153,-0.253,0.000,46.988,-116.959
30906.000,-1.804,-1.154,-0.267,0.000,46.988,-116.959
30912.000,-1.808,-1.154,-0.181,0.000,46.988,-116.959
30918.000,-1.813,-1.155,-0.195,0.000,46.988,-116.960
30924.000,-1.910,-0.843,-0.208,0.000,46.988,-116.960
30930.000,-1.914,-0.844,-0.222,0.000,46.988,-116.960
30936.000,-1.919,-0.845,-0.136,0.003,46.988,-116.960
30942.000,-1.924,-0.845,-0.150,0.002,46.988,-116.961
30948.000,-1.928,-0.846,-0.164,0.000,46.988,-116.961
30954.000,-1.933,-0.847,-0.178,0.000,46.988,-116.961
30960.000,-2.038,-0.844,-0.192,0.000,46.988,-116.961
30966.000,-2.029,-0.532,-0.106,0.000,46.988,-116.961
30972.000,-2.034,-0.533,-0.120,0.000,46.988,-116.962
30978.000,-2.039,-0.534,-0.134,0.000,46.988,-116.962
30984.000,-2.043,-0.534,-0.148,0.000,46.988,-116.962
30990.000,-2.048,-0.535,-0.062,0.000,46.988,-116.962
30996.000,-2.153,-0.530,-0.076,0.003,46.988,-116.963
31001.000,-2.158,-0.531,-0.090,0.003,46.988,-116.963
31007.000,-2.144,-0.218,-0.104,0.000,46.988,-116.963
31013.000,-2.149,-0.218,-0.018,0.000,46.988,-116.963
31019.000,-2.154,-0.219,-0.032,0.000,46.988,-116.964
31025.000,-2.159,-0.219,-0.046,0.000,46.988,-116.964
31030.000,-2.139,0.093,-0.060,0.000,46.988,-116.964
31036.000,-2.114,0.406,-0.074,0.000,46.988,-116.964
31042.000,-2.219,0.416,0.012,0.000,46.988,-116.964
31048.000,-2.188,0.729,-0.002,0.000,46.988,-116.965
31053.000,-2.193,0.729,-0.016,0.000,46.988,-116.965
31059.000,-2.157,1.041,-0.030,0.003,46.988,-116.965
31065.000,-2.163,1.041,0.056,0.003,46.988,-116.965
31071.000,-2.121,1.353,0.042,0.000,46.988,-116.966
31077.000,-2.225,1.368,0.028,0.000,46.988,-116.966
31082.000,-2.178,1.681,0.013,0.000,46.988,-116.966
31088.000,-2.183,1.681,-0.001,0.000,46.988,-116.966
31094.000,-2.131,1.993,0.085,0.000,46.988,-116.967
31100.000,-2.171,2.324,0.071,0.000,46.988,-116.967
31106.000,-2.176,2.324,0.057,0.000,46.988,-116.967
31111.000,-2.112,2.635,0.042,0.000,46.989,-116.967
31117.000,-2.215,2.657,0.128,0.000,46.989,-116.967
31123.000,-2.146,2.969,0.114,0.003,46.989,-116.968
31129.000,-2.151,2.969,0.100,0.003,46.989,-116.968
31134.000,-2.173,3.306,0.086,0.000,46.989,-116.968
31140.000,-2.082,3.279,0.171,0.000,46.989,-116.968
31146.000,-1.991,3.253,0.157,0.000,46.989,-116.969
31152.000,-1.911,3.561,0.143,0.000,46.989,-116.969
31158.000,-1.820,3.533,0.229,0.000,46.989,-116.969
31163.000,-1.826,3.533,0.214,0.000,46.989,-116.969
31169.000,-1.736,3.505,0.200,0.000,46.989,-116.969
31175.000,-1.556,3.778,0.186,0.000,46.989,-116.970
31181.000,-1.562,3.778,0.271,0.003,46.989,-116.970
31187.000,-1.472,3.749,0.257,0.003,46.989,-116.970
31193.000,-1.384,4.046,0.243,0.000,46.989,-116.970
31199.000,-1.294,4.015,0.228,0.000,46.989,-116.971
31205.000,-1.205,3.984,0.314,0.000,46.989,-116.971
31211.000,-1.113,4.277,0.300,0.000,46.989,-116.971
31217.000,-1.024,4.244,0.285,0.000,46.989,-116.971
31222.000,-1.030,4.244,0.371,0.000,46.989,-116.971
31228.000,-0.941,4.212,0.356,0.000,46.989,-116.972
31234.000,-0.845,4.499,0.342,0.000,46.989,-116.972
31240.000,-0.757,4.465,0.428,0.000,46.989,-116.972
31246.000,-0.763,4.465,0.413,0.003,46.989,-116.972
31252.000,-0.570,4.714,0.399,0.003,46.990,-116.972
31258.000,-0.587,4.396,0.384,0.000,46.990,-116.973
31264.000,-0.500,4.362,0.470,0.000,46.990,-116.973
31270.000,-0.412,4.328,0.455,0.000,46.990,-116.973
31275.000,-0.422,4.016,0.441,0.000,46.990,-116.973
31281.000,-0.334,3.983,0.526,0.000,46.990,-116.973
31287.000,-0.338,3.674,0.512,0.000,46.990,-116.974
31293.000,-0.249,3.643,0.497,0.000,46.990,-116.974
31299.000,-0.160,3.612,0.483,0.000,46.990,-116.974
31305.000,-0.157,3.309,0.568,0.000,46.990,-116.974
31311.000,-0.068,3.279,0.554,0.003,46.990,-116.974
31317.000,-0.059,2.979,0.539,0.003,46.990,-116.975
31323.000,-0.065,2.979,0.624,0.000,46.990,-116.975
31329.000,0.025,2.952,0.610,0.000,46.990,-116.975
31334.000,0.040,2.655,0.595,0.000,46.990,-116.975
31340.000,0.130,2.629,0.681,0.000,46.990,-116.975
31347.000,0.151,2.337,0.666,0.000,46.990,-116.976
31353.000,0.242,2.313,0.651,0.000,46.990,-116.976
31359.000,0.269,2.024,0.637,0.000,46.990,-116.976
31365.000,0.359,2.002,0.622,0.000,46.990,-116.976
31372.000,0.353,2.002,0.707,0.000,46.990,-116.976
31378.000,0.386,1.717,0.693,0.003,46.990,-116.977
31384.000,0.424,1.435,0.678,0.003,46.990,-116.977
31390.000,0.515,1.416,0.663,0.000,46.990,-116.977
31396.000,0.559,1.138,0.649,0.000,46.990,-116.977
31403.000,0.607,0.863,0.734,0.000,46.990,-116.977
31409.000,0.699,0.847,0.719,0.000,46.990,-116.977
31415.000,0.753,0.576,0.705,0.000,46.990,-116.978
31421.000,0.812,0.308,0.690,0.000,46.990,-116.978
31428.000,0.805,0.309,0.675,0.000,46.990,-116.978
