Alt,u,v,temp,bv2,lat,long
6473.000,-0.260,-4.257,0.149,-0.000,46.775,-116.879
6479.000,-0.142,-4.260,0.094,-0.000,46.775,-116.879
6484.000,-0.124,-4.256,0.139,0.000,46.775,-116.879
6489.000,-0.106,-4.252,0.183,-0.000,46.775,-116.879
6494.000,0.012,-4.255,0.128,0.000,46.775,-116.879
6500.000,0.030,-4.251,0.173,0.000,46.775,-116.878
6505.000,0.035,-4.422,0.218,-0.000,46.775,-116.878
6510.000,0.054,-4.418,0.163,-0.000,46.775,-116.878
6515.000,0.172,-4.423,0.208,0.000,46.775,-116.878
6521.000,0.091,-4.410,0.254,0.000,46.775,-116.878
6526.000,0.010,-4.398,0.199,0.000,46.775,-116.878
6531.000,-0.071,-4.385,0.244,0.000,46.775,-116.878
6536.000,-0.152,-4.372,0.290,-0.000,46.775,-116.878
6542.000,-0.233,-4.360,0.235,-0.000,46.775,-116.878
6547.000,-0.313,-4.348,0.281,0.000,46.775,-116.877
6552.000,-0.393,-4.336,0.327,0.000,46.775,-116.877
6557.000,-0.474,-4.323,0.272,0.000,46.775,-116.877
6562.000,-0.554,-4.311,0.318,0.000,46.775,-116.877
6568.000,-0.635,-4.299,0.364,0.000,46.775,-116.877
6573.000,-0.715,-4.287,0.410,-0.000,46.775,-116.877
6578.000,-0.796,-4.274,0.355,-0.000,46.775,-116.877
6583.000,-0.777,-4.271,0.401,0.000,46.775,-116.877
6589.000,-0.858,-4.259,0.447,0.000,46.775,-116.877
6594.000,-0.939,-4.248,0.493,-0.000,46.775,-116.876
6599.000,-1.020,-4.236,0.439,-0.000,46.775,-116.876
6604.000,-1.101,-4.225,0.485,0.000,46.775,-116.876
6610.000,-1.182,-4.213,0.531,-0.000,46.775,-116.876
6615.000,-1.263,-4.202,0.477,-0.000,46.775,-116.876
6620.000,-1.344,-4.191,0.522,0.000,46.775,-116.876
6625.000,-1.415,-4.039,0.568,0.000,46.775,-116.876
6630.000,-1.397,-4.037,0.514,0.000,46.775,-116.876
6635.000,-1.470,-3.889,0.560,0.000,46.775,-116.876
6640.000,-1.552,-3.881,0.606,-0.000,46.775,-116.875
6645.000,-1.528,-3.742,0.552,-0.000,46.775,-116.875
6650.000,-1.611,-3.737,0.597,0.000,46.775,-116.875
6655.000,-1.590,-3.599,0.643,0.000,46.775,-116.875
6660.000,-1.672,-3.596,0.689,-0.000,46.775,-116.875
6664.000,-1.654,-3.461,0.634,-0.000,46.775,-116.875
6669.000,-1.736,-3.460,0.680,0.000,46.775,-116.875
6674.000,-1.820,-3.327,0.725,-0.000,46.775,-116.875
6679.000,-1.803,-3.326,0.671,-0.000,46.775,-116.875
6684.000,-1.889,-3.198,0.716,-0.000,46.775,-116.875
6689.000,-1.878,-3.068,0.662,-0.000,46.775,-116.874
